book_title,book_price,book_url,image_url,published_date,category
Business Finance,37.99 ,https://www.bookdepository.com/Business-Finance-Lough-William-H-William-Henry/9780526290925?ref=grid-view&qid=1628102914866&sr=1-1783,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5262/9780526290925.jpg,28 Feb 2019,finance
Personal Finance,93.90 ,https://www.bookdepository.com/Personal-Finance-Stephanie-Schwartz-Driver/9780761479093?ref=grid-view&qid=1628102914866&sr=1-1784,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7614/9780761479093.jpg,01 Sep 2010,finance
Islamic Finance,119.51 ,https://www.bookdepository.com/Islamic-Finance-Hans-Visser/9781786433497?ref=grid-view&qid=1628102914866&sr=1-1785,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786433497.jpg,04 Dec 2019,finance
Campaign Finance,39.22 ,https://www.bookdepository.com/Campaign-Finance-David-M-Haugen/9780737748727?ref=grid-view&qid=1628102914866&sr=1-1786,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7377/9780737748727.jpg,23 Aug 2010,finance
Campaign Finance,34.40 ,https://www.bookdepository.com/Campaign-Finance-David-M-Haugen/9780737748734?ref=grid-view&qid=1628102914866&sr=1-1787,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7377/9780737748734.jpg,23 Aug 2010,finance
Educational Finance,14.04 ,https://www.bookdepository.com/Educational-Finance-Howard-Glennerster/9781487572679?ref=grid-view&qid=1628102914866&sr=1-1788,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4875/9781487572679.jpg,15 Dec 1968,finance
Entrepreneurial Finance,51.05 ,https://www.bookdepository.com/Entrepreneurial-Finance-Cristiano-Bellavitis/9780367892951?ref=grid-view&qid=1628102914866&sr=1-1789,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3678/9780367892951.jpg,18 Dec 2019,finance
FINANCE III,37.33 ,https://www.bookdepository.com/FINANCE-III-National-Learning-Corporation/9780837356068?ref=grid-view&qid=1628102914866&sr=1-1790,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8373/9780837356068.jpg,01 Jan 2016,finance
Finance Ethics,108.59 ,https://www.bookdepository.com/Finance-Ethics-John-Dobson/9780847684014?ref=grid-view&qid=1628102914866&sr=1-1791,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8476/9780847684014.jpg,27 May 1997,finance
Corporation Finance ...,29.51 ,https://www.bookdepository.com/Corporation-Finance-Hastings-Lyon/9781247940038?ref=grid-view&qid=1628102914866&sr=1-1792,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2479/9781247940038.jpg,08 Oct 2011,finance
Municipal Finance,53.86 ,https://www.bookdepository.com/Municipal-Finance-Sajith-Shaik/9783848438617?ref=grid-view&qid=1628102914866&sr=1-1793,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8484/9783848438617.jpg,23 Mar 2012,finance
Internet Finance,62.65 ,https://www.bookdepository.com/Internet-Finance-Qingyou-Guan/9789811647390?ref=grid-view&qid=1628102914866&sr=1-1794,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/8116/9789811647390.jpg,17 Dec 2021,finance
Public Finance,100.64 ,https://www.bookdepository.com/Public-Finance-Geoffrey-Mutumba/9786203856187?ref=grid-view&qid=1628102914866&sr=1-1795,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9786/2038/9786203856187.jpg,13 May 2021,finance
Behavioral Finance,44.74 ,https://www.bookdepository.com/Behavioral-Finance/9783739819396?ref=grid-view&qid=1628102914866&sr=1-1796,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/7398/9783739819396.jpg,18 Oct 2021,finance
Regulatory Finance,110.80 ,https://www.bookdepository.com/Regulatory-Finance-Howard-E-Thompson/9781461367628?ref=grid-view&qid=1628102914866&sr=1-1797,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4613/9781461367628.jpg,11 Oct 2012,finance
Public Finance,88.40 ,https://www.bookdepository.com/Public-Finance-Elmer-Daniel-Fagan/9781258696214?ref=grid-view&qid=1628102914866&sr=1-1798,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2586/9781258696214.jpg,04 May 2013,finance
Behavioral Finance,42.93 ,https://www.bookdepository.com/Behavioral-Finance-Dany-Baumgart/9783842897670?ref=grid-view&qid=1628102914866&sr=1-1799,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8428/9783842897670.jpg,18 Apr 2013,finance
Public Finance,54.65 ,https://www.bookdepository.com/Public-Finance-Clyde-Lyndon-King/9781258423087?ref=grid-view&qid=1628102914866&sr=1-1800,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2584/9781258423087.jpg,30 Jun 2012,finance
Public Finance,40.96 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9781373049117?ref=grid-view&qid=1628102918617&sr=1-1801,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3730/9781373049117.jpg,28 Aug 2016,finance
Corporate Finance,27.04 ,https://www.bookdepository.com/Corporate-Finance-Aurelio-Garcia-Del-Barrio-Zafra-Phd/9781511828796?ref=grid-view&qid=1628102918617&sr=1-1802,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5118/9781511828796.jpg,21 Apr 2015,finance
Carbon Finance,131.34 ,https://www.bookdepository.com/Carbon-Finance-Yulia-Veld-Merkoulova/9783319254104?ref=grid-view&qid=1628102918617&sr=1-1803,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/3192/9783319254104.jpg,01 Dec 2015,finance
National Finance,30.09 ,https://www.bookdepository.com/National-Finance-John-Noble/9781296911096?ref=grid-view&qid=1628102918617&sr=1-1804,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2969/9781296911096.jpg,21 Aug 2015,finance
International Finance.,26.20 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781297536090?ref=grid-view&qid=1628102918617&sr=1-1805,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2975/9781297536090.jpg,08 Aug 2015,finance
Personal Finance,8.82 ,https://www.bookdepository.com/Personal-Finance-J-D-Rockefeller/9781515111290?ref=grid-view&qid=1628102918617&sr=1-1806,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5151/9781515111290.jpg,16 Jul 2015,finance
Public Finance,28.56 ,https://www.bookdepository.com/Public-Finance-M-E-Robinson/9781297689314?ref=grid-view&qid=1628102918617&sr=1-1807,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2976/9781297689314.jpg,11 Aug 2015,finance
Corporation Finance,34.07 ,https://www.bookdepository.com/Corporation-Finance-Edward-Sherwood-Mead/9781341936364?ref=grid-view&qid=1628102918617&sr=1-1808,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3419/9781341936364.jpg,08 Sep 2015,finance
Industrial Finance,20.78 ,https://www.bookdepository.com/Industrial-Finance-Joseph-L/9781298332448?ref=grid-view&qid=1628102918617&sr=1-1809,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2983/9781298332448.jpg,19 Feb 2015,finance
Islamic Finance,58.46 ,https://www.bookdepository.com/Islamic-Finance-Deniz-Kilinc/9783656187394?ref=grid-view&qid=1628102918617&sr=1-1810,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6561/9783656187394.jpg,13 May 2012,finance
Public Finance,73.10 ,https://www.bookdepository.com/Public-Finance-Elmer-Daniel-Fagan/9781258705831?ref=grid-view&qid=1628102918617&sr=1-1811,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2587/9781258705831.jpg,04 May 2013,finance
Deal Finance,41.01 ,https://www.bookdepository.com/Deal-Finance-Tim-Luscombe/9781499646467?ref=grid-view&qid=1628102918617&sr=1-1812,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4996/9781499646467.jpg,22 May 2014,finance
American Finance,29.23 ,https://www.bookdepository.com/American-Finance-Alexander-Dana-Noyes/9783742810762?ref=grid-view&qid=1628102918617&sr=1-1813,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/7428/9783742810762.jpg,28 Jul 2016,finance
Finance Notebook,10.57 ,https://www.bookdepository.com/Finance-Notebook-Richard-B-Foster/9781535570152?ref=grid-view&qid=1628102918617&sr=1-1814,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5355/9781535570152.jpg,28 Jul 2016,finance
Public Finance,30.39 ,https://www.bookdepository.com/Public-Finance-Sharma-Sharma/9781355734567?ref=grid-view&qid=1628102918617&sr=1-1815,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3557/9781355734567.jpg,06 May 2016,finance
Public Finance,37.13 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9781344719858?ref=grid-view&qid=1628102918617&sr=1-1816,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3447/9781344719858.jpg,16 Oct 2015,finance
Foolish Finance,27.64 ,https://www.bookdepository.com/Foolish-Finance-Gideon-Wurdz/9781358363788?ref=grid-view&qid=1628102918617&sr=1-1817,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3583/9781358363788.jpg,21 May 2016,finance
Corporation Finance,35.14 ,https://www.bookdepository.com/Corporation-Finance-William-Henry-Lough/9781346045849?ref=grid-view&qid=1628102918617&sr=1-1818,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3460/9781346045849.jpg,05 Nov 2015,finance
Personal Finance,84.60 ,https://www.bookdepository.com/Personal-Finance-E-Thomas-Garman/9781337099752?ref=grid-view&qid=1628102918617&sr=1-1819,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3370/9781337099752.jpg,30 Jan 2017,finance
War Finance,26.35 ,https://www.bookdepository.com/War-Finance-J-Shield-Joseph-Shield-18-Nicholson/9781371791070?ref=grid-view&qid=1628102918617&sr=1-1820,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3717/9781371791070.jpg,27 Aug 2016,finance
Entrepreneurial Finance,153.85 ,https://www.bookdepository.com/Entrepreneurial-Finance-M-J-Alhabeeb/9781118691519?ref=grid-view&qid=1628102918617&sr=1-1821,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1186/9781118691519.jpg,24 Mar 2015,finance
Faithful Finance,23.19 ,https://www.bookdepository.com/Faithful-Finance-Emily-G-Stroud/9781543638387?ref=grid-view&qid=1628102918617&sr=1-1822,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5436/9781543638387.jpg,09 Jan 2018,finance
International Finance,187.37 ,https://www.bookdepository.com/International-Finance-Maurice-D-Levi/9780415308991?ref=grid-view&qid=1628102918617&sr=1-1823,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4153/9780415308991.jpg,01 Mar 2005,finance
International Finance,90.20 ,https://www.bookdepository.com/International-Finance-Maurice-D-Levi/9780415309004?ref=grid-view&qid=1628102918617&sr=1-1824,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4153/9780415309004.jpg,01 Mar 2005,finance
Corporation Finance,28.09 ,https://www.bookdepository.com/Corporation-Finance-Thomas-Lyman-Greene/9780554944319?ref=grid-view&qid=1628102918617&sr=1-1825,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5549/9780554944319.jpg,30 Aug 2008,finance
Corporation Finance,21.06 ,https://www.bookdepository.com/Corporation-Finance-Thomas-Lyman-Greene/9780554944401?ref=grid-view&qid=1628102918617&sr=1-1826,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5549/9780554944401.jpg,30 Aug 2008,finance
Islamic Finance,59.05 ,https://www.bookdepository.com/Islamic-Finance-Hussein-Elasrag/9781078436397?ref=grid-view&qid=1628102918617&sr=1-1827,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/0784/9781078436397.jpg,06 Jul 2019,finance
International Finance,19.37 ,https://www.bookdepository.com/International-Finance-E-P-Dutton-Company/9781010154808?ref=grid-view&qid=1628102918617&sr=1-1828,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/0101/9781010154808.jpg,13 Mar 2019,finance
American Finance,23.96 ,https://www.bookdepository.com/American-Finance-W-R-Lawson/9780526636563?ref=grid-view&qid=1628102918617&sr=1-1829,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5266/9780526636563.jpg,01 Mar 2019,finance
American Finance,33.15 ,https://www.bookdepository.com/American-Finance-W-R-Lawson/9780526636570?ref=grid-view&qid=1628102918617&sr=1-1830,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5266/9780526636570.jpg,01 Mar 2019,finance
Framing Finance,106.74 ,https://www.bookdepository.com/Framing-Finance-Alex-Preda/9780226679310?ref=grid-view&qid=1628102922430&sr=1-1831,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2266/9780226679310.jpg,21 Aug 2009,finance
Corporation Finance,24.96 ,https://www.bookdepository.com/Corporation-Finance-Anonymous/9780530362632?ref=grid-view&qid=1628102922430&sr=1-1832,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5303/9780530362632.jpg,06 Mar 2019,finance
International Finance,28.56 ,https://www.bookdepository.com/International-Finance-E-P-Dutton-Company/9781010154815?ref=grid-view&qid=1628102922430&sr=1-1833,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/0101/9781010154815.jpg,13 Mar 2019,finance
"Business Finance,",29.95 ,https://www.bookdepository.com/Business-Finance-William-H-Lough/9780530668895?ref=grid-view&qid=1628102922430&sr=1-1834,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5306/9780530668895.jpg,08 Mar 2019,finance
International Finance,19.37 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9780469744011?ref=grid-view&qid=1628102922430&sr=1-1835,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4697/9780469744011.jpg,25 Feb 2019,finance
Computational Finance,171.65 ,https://www.bookdepository.com/Computational-Finance-George-Levy/9780123747105?ref=grid-view&qid=1628102922430&sr=1-1836,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1237/9780123747105.jpg,01 Jul 2009,finance
Corporation Finance,28.56 ,https://www.bookdepository.com/Corporation-Finance-Thomas-Lyman-Greene/9780469051027?ref=grid-view&qid=1628102922430&sr=1-1837,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4690/9780469051027.jpg,21 Feb 2019,finance
Finance Essentials,123.96 ,https://www.bookdepository.com/Finance-Essentials-David-S-Kidwell/9780730363385?ref=grid-view&qid=1628102922430&sr=1-1838,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7303/9780730363385.jpg,15 Sep 2017,finance
National Finance,23.05 ,https://www.bookdepository.com/National-Finance-John-Noble/9781376550177?ref=grid-view&qid=1628102922430&sr=1-1839,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3765/9781376550177.jpg,03 Feb 2018,finance
Frenzied Finance,28.40 ,https://www.bookdepository.com/Frenzied-Finance-Thomas-William-Lawson/9781376511833?ref=grid-view&qid=1628102922430&sr=1-1840,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3765/9781376511833.jpg,02 Feb 2018,finance
Corporation Finance,23.05 ,https://www.bookdepository.com/Corporation-Finance-William-Homer-Walker/9781377179315?ref=grid-view&qid=1628102922430&sr=1-1841,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3771/9781377179315.jpg,09 Feb 2018,finance
High Finance,15.70 ,https://www.bookdepository.com/High-Finance-Otto-H-Kahn/9781377333304?ref=grid-view&qid=1628102922430&sr=1-1842,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3773/9781377333304.jpg,14 Feb 2018,finance
Islamic Finance,58.73 ,https://www.bookdepository.com/Islamic-Finance-Wim-Decock/9781780686196?ref=grid-view&qid=1628102922430&sr=1-1843,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780686196.jpg,25 Aug 2019,finance
Respatialising Finance,79.52 ,https://www.bookdepository.com/Respatialising-Finance-Sarah-Hall/9781119385486?ref=grid-view&qid=1628102922430&sr=1-1844,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1193/9781119385486.jpg,06 May 2021,finance
International Finance.,19.37 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781375800556?ref=grid-view&qid=1628102922430&sr=1-1845,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3758/9781375800556.jpg,21 Aug 2017,finance
Public Finance,16.59 ,https://www.bookdepository.com/Public-Finance-M-E-Robinson/9781375608787?ref=grid-view&qid=1628102922430&sr=1-1846,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3756/9781375608787.jpg,20 Aug 2017,finance
Corporate Finance,228.85 ,https://www.bookdepository.com/Corporate-Finance-Michael-Ehrhardt/9781337909747?ref=grid-view&qid=1628102922430&sr=1-1847,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3379/9781337909747.jpg,15 Feb 2019,finance
Public Finance,31.85 ,https://www.bookdepository.com/Public-Finance-Ambar-Ghosh/9789388028271?ref=grid-view&qid=1628102922430&sr=1-1848,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/3880/9789388028271.jpg,30 Dec 2018,finance
Railroad Finance,43.69 ,https://www.bookdepository.com/Railroad-Finance-Fred-Wilbur-Powell/9780344191961?ref=grid-view&qid=1628102922430&sr=1-1849,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3441/9780344191961.jpg,25 Oct 2018,finance
Sport Finance,102.25 ,https://www.bookdepository.com/Sport-Finance-Gil-Fried/9781492559733?ref=grid-view&qid=1628102922430&sr=1-1850,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4925/9781492559733.jpg,12 Mar 2019,finance
Railroad Finance,25.03 ,https://www.bookdepository.com/Railroad-Finance-Fred-Wilbur-Powell/9780342225705?ref=grid-view&qid=1628102922430&sr=1-1851,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3422/9780342225705.jpg,10 Oct 2018,finance
Frenzied Finance,36.40 ,https://www.bookdepository.com/Frenzied-Finance-Thomas-William-Lawson/9780343016739?ref=grid-view&qid=1628102922430&sr=1-1852,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3430/9780343016739.jpg,14 Oct 2018,finance
International Finance,20.29 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9780343201654?ref=grid-view&qid=1628102922430&sr=1-1853,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3432/9780343201654.jpg,15 Oct 2018,finance
Public Finance,31.48 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9780342303069?ref=grid-view&qid=1628102922430&sr=1-1854,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3423/9780342303069.jpg,11 Oct 2018,finance
Corporate Finance,120.20 ,https://www.bookdepository.com/Corporate-Finance-Marc-Deloof/9781780686547?ref=grid-view&qid=1628102922430&sr=1-1855,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780686547.jpg,05 Feb 2019,finance
Social Finance,35.73 ,https://www.bookdepository.com/Social-Finance-Neil-Shenai/9783030082314?ref=grid-view&qid=1628102922430&sr=1-1856,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0300/9783030082314.jpg,25 Jan 2019,finance
Public Finance,43.79 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9780343514433?ref=grid-view&qid=1628102922430&sr=1-1857,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3435/9780343514433.jpg,16 Oct 2018,finance
International Finance,29.48 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9780343201661?ref=grid-view&qid=1628102922430&sr=1-1858,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3432/9780343201661.jpg,15 Oct 2018,finance
Public Finance,57.66 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9780353546813?ref=grid-view&qid=1628102922430&sr=1-1859,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3535/9780353546813.jpg,13 Nov 2018,finance
International Finance,13.47 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781983523441?ref=grid-view&qid=1628102922430&sr=1-1860,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9835/9781983523441.jpg,04 Jan 2018,finance
Airline Finance,179.74 ,https://www.bookdepository.com/Airline-Finance-Peter-S-Morrell/9780815387527?ref=grid-view&qid=1628102926123&sr=1-1861,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8153/9780815387527.jpg,28 Jun 2018,finance
Boachsoft Finance,77.68 ,https://www.bookdepository.com/Boachsoft-Finance-Gerardus-Blokdyk/9781718813014?ref=grid-view&qid=1628102926123&sr=1-1862,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7188/9781718813014.jpg,07 May 2018,finance
Electronic Finance,25.61 ,https://www.bookdepository.com/Electronic-Finance-Thomas-Glaessner/9780821351048?ref=grid-view&qid=1628102926123&sr=1-1863,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8213/9780821351048.jpg,31 Mar 2002,finance
CORPORATION FINANCE,37.33 ,https://www.bookdepository.com/CORPORATION-FINANCE-National-Learning-Corporation/9780837374116?ref=grid-view&qid=1628102926123&sr=1-1864,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8373/9780837374116.jpg,01 Jan 2003,finance
CORPORATE FINANCE,37.33 ,https://www.bookdepository.com/CORPORATE-FINANCE-National-Learning-Corporation/9780837355153?ref=grid-view&qid=1628102926123&sr=1-1865,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8373/9780837355153.jpg,01 Jan 2018,finance
Corporation Finance,45.67 ,https://www.bookdepository.com/Corporation-Finance-Hastings-Lyon/9781117356921?ref=grid-view&qid=1628102926123&sr=1-1866,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1173/9781117356921.jpg,25 Nov 2009,finance
"Business Finance,",31.61 ,https://www.bookdepository.com/Business-Finance-William-H-Lough/9781117297378?ref=grid-view&qid=1628102926123&sr=1-1867,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1172/9781117297378.jpg,23 Nov 2009,finance
NRI Finance,13.63 ,https://www.bookdepository.com/NRI-Finance-Rudy-Jivaraj/9781678303075?ref=grid-view&qid=1628102926123&sr=1-1868,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6783/9781678303075.jpg,19 Dec 2019,finance
Corporate Finance,249.65 ,https://www.bookdepository.com/Corporate-Finance-Jay-Brandi/9781516576364?ref=grid-view&qid=1628102926123&sr=1-1869,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5165/9781516576364.jpg,06 Aug 2019,finance
Green Finance,19.10 ,https://www.bookdepository.com/Green-Finance-Hans-Werner-Grunow/9783658289904?ref=grid-view&qid=1628102926123&sr=1-1870,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6582/9783658289904.jpg,17 Jan 2020,finance
Personal Finance,35.52 ,https://www.bookdepository.com/Personal-Finance-National-Learning-Corporation/9781731866769?ref=grid-view&qid=1628102926123&sr=1-1871,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7318/9781731866769.jpg,01 Jan 2020,finance
American Finance,33.97 ,https://www.bookdepository.com/American-Finance-William-Ramage-Lawson/9781113615756?ref=grid-view&qid=1628102926123&sr=1-1872,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1136/9781113615756.jpg,21 Sep 2009,finance
Indian Finance,25.75 ,https://www.bookdepository.com/Indian-Finance-Henry-Fawcett/9781103330157?ref=grid-view&qid=1628102926123&sr=1-1873,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1033/9781103330157.jpg,11 Feb 2009,finance
Foolish Finance,22.69 ,https://www.bookdepository.com/Foolish-Finance-Gideon-Wurdz/9781141178407?ref=grid-view&qid=1628102926123&sr=1-1874,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1411/9781141178407.jpg,31 Dec 2009,finance
American Finance,28.39 ,https://www.bookdepository.com/American-Finance-William-Ramage-Lawson/9781117022468?ref=grid-view&qid=1628102926123&sr=1-1875,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1170/9781117022468.jpg,18 Nov 2009,finance
Railroad Finance,38.64 ,https://www.bookdepository.com/Railroad-Finance-Frederick-Cleveland/9781116932034?ref=grid-view&qid=1628102926123&sr=1-1876,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1169/9781116932034.jpg,11 Nov 2009,finance
Corporation Finance,31.34 ,https://www.bookdepository.com/Corporation-Finance-Anonymous/9781116511413?ref=grid-view&qid=1628102926123&sr=1-1877,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1165/9781116511413.jpg,04 Nov 2009,finance
Church Finance,21.06 ,https://www.bookdepository.com/Church-Finance-Frederick-Agar/9781140390930?ref=grid-view&qid=1628102926123&sr=1-1878,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1403/9781140390930.jpg,06 Apr 2010,finance
Corporation Finance,27.79 ,https://www.bookdepository.com/Corporation-Finance-William-Henry-Lough/9781145652965?ref=grid-view&qid=1628102926123&sr=1-1879,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1456/9781145652965.jpg,24 Feb 2010,finance
Interborough Finance,22.05 ,https://www.bookdepository.com/Interborough-Finance-New-Yor-Van-Emburgh-Atterbury/9781145290600?ref=grid-view&qid=1628102926123&sr=1-1880,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1452/9781145290600.jpg,23 Feb 2010,finance
Trust Finance,31.66 ,https://www.bookdepository.com/Trust-Finance-Edward-Sherwood-Mead/9781146270632?ref=grid-view&qid=1628102926123&sr=1-1881,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1462/9781146270632.jpg,01 Mar 2010,finance
Procurement Finance,90.28 ,https://www.bookdepository.com/Procurement-Finance-Bernardo-Nicoletti/9783030404550?ref=grid-view&qid=1628102926123&sr=1-1882,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0304/9783030404550.jpg,28 Jan 2020,finance
Indian Finance,45.09 ,https://www.bookdepository.com/Indian-Finance-Henry-Fawcett/9781436516105?ref=grid-view&qid=1628102926123&sr=1-1883,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4365/9781436516105.jpg,02 Jun 2008,finance
